#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	8.23731
firstFrontCount	5
frontCount	32
avgEvalTime	3.52214e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.505507	2	0.505507	5.93463	-0.549567	-1.54957	
0.502983	2	0.502983	5.96442	-0.526844	-1.52684	



#Generation 81 / 100
currentGen	81
evaluateCount	4050
totalTime	30.6404
firstFrontCount	49
frontCount	2
avgEvalTime	3.3512e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444482	2	0.444482	6.74943	-0.000336214	-1.00034	
0.732631	0	0.732631	1.36494	-0.593675	-5.59367	
0.558494	1	0.558494	3.58106	-0.0264438	-3.02644	
0.558762	2	0.558762	5.36901	-1.02886	-2.02886	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.658773	1	0.658773	3.03595	-0.928953	-3.92895	
0.628263	1	0.628263	3.18338	-0.654369	-3.65437	
0.489016	2	0.489016	6.13477	-0.401141	-1.40114	
0.583365	1	0.583365	3.42839	-0.250283	-3.25028	
0.599771	1	0.599771	3.33461	-0.397938	-3.39794	
0.640535	1	0.640535	3.12239	-0.764814	-3.76481	
0.610644	1	0.610644	3.27523	-0.495794	-3.49579	
0.464594	2	0.464594	6.45726	-0.181342	-1.18134	
0.531756	2	0.531756	5.64168	-0.785808	-1.78581	
0.524083	2	0.524083	5.72429	-0.716744	-1.71674	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.570383	1	0.570383	3.50642	-0.133448	-3.13345	
0.541351	2	0.541351	5.54169	-0.872157	-1.87216	
0.555412	2	0.555412	5.4014	-0.998707	-1.99871	
0.546144	2	0.546144	5.49306	-0.915292	-1.91529	
0.501936	2	0.501936	5.97685	-0.517428	-1.51743	
0.459538	2	0.459538	6.5283	-0.135838	-1.13584	
0.491197	2	0.491197	6.10753	-0.420772	-1.42077	
0.606148	1	0.606148	3.29953	-0.45533	-3.45533	
0.709194	0	0.709194	1.41005	-0.382748	-5.38275	
0.464594	2	0.464594	6.45726	-0.181342	-1.18134	
0.696715	0	0.696715	1.43531	-0.270435	-5.27043	
0.674569	0	0.674569	1.48243	-0.0711227	-5.07112	
0.727172	0	0.727172	1.37519	-0.544544	-5.54454	
0.505507	2	0.505507	5.93463	-0.549567	-1.54957	
0.688619	0	0.688619	1.45218	-0.197571	-5.19757	
0.511043	2	0.511043	5.87035	-0.599384	-1.59938	
0.718172	0	0.718172	1.39242	-0.463549	-5.46355	
0.452694	2	0.452694	6.627	-0.0742439	-1.07424	
0.658622	1	0.658622	3.03664	-0.927601	-3.9276	
0.573445	1	0.573445	3.48769	-0.161003	-3.161	
0.719455	0	0.719455	1.38994	-0.475093	-5.47509	
0.452593	2	0.452593	6.62848	-0.0733332	-1.07333	
0.51635	2	0.51635	5.81001	-0.647149	-1.64715	
0.544258	2	0.544258	5.51209	-0.898325	-1.89832	
0.686698	0	0.686698	1.45625	-0.180278	-5.18028	
0.668406	0	0.668406	1.4961	-0.0156559	-5.01566	
0.512485	2	0.512485	5.85383	-0.612367	-1.61237	
0.680223	0	0.680223	1.47011	-0.122004	-5.122	
0.703213	0	0.703213	1.42204	-0.328918	-5.32892	
0.681415	0	0.681415	1.46753	-0.132737	-5.13274	
0.577098	1	0.577098	3.46562	-0.193881	-3.19388	
0.702178	0	0.702178	1.42414	-0.319603	-5.3196	
0.516183	2	0.516183	5.81189	-0.645645	-1.64564	
0.502983	2	0.502983	5.96442	-0.526844	-1.52684	



#Generation 82 / 100
currentGen	82
evaluateCount	4100
totalTime	30.9093
firstFrontCount	50
frontCount	1
avgEvalTime	3.77864e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444482	2	0.444482	6.74943	-0.000336214	-1.00034	
0.727172	0	0.727172	1.37519	-0.544544	-5.54454	
0.444482	2	0.444482	6.74943	-0.000336214	-1.00034	
0.566523	2	0.566523	5.29546	-1.09871	-2.09871	
0.56818	1	0.56818	3.52001	-0.113622	-3.11362	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.6589	1	0.6589	3.03536	-0.930098	-3.9301	
0.478468	2	0.478468	6.27002	-0.306209	-1.30621	
0.693423	0	0.693423	1.44212	-0.240805	-5.24081	
0.668764	0	0.668764	1.4953	-0.018875	-5.01888	
0.524083	2	0.524083	5.72429	-0.716744	-1.71674	
0.502176	2	0.502176	5.97401	-0.519581	-1.51958	
0.466374	2	0.466374	6.43261	-0.197366	-1.19737	
0.533321	2	0.533321	5.62513	-0.799885	-1.79989	
0.546144	2	0.546144	5.49306	-0.915292	-1.91529	
0.492264	2	0.492264	6.09429	-0.430377	-1.43038	
0.553881	2	0.553881	5.41633	-0.984928	-1.98493	
0.607616	1	0.607616	3.29155	-0.468544	-3.46854	
0.616702	1	0.616702	3.24306	-0.550319	-3.55032	
0.531107	2	0.531107	5.64858	-0.779961	-1.77996	
0.491197	2	0.491197	6.10753	-0.420772	-1.42077	
0.452593	2	0.452593	6.62848	-0.0733332	-1.07333	
0.583365	1	0.583365	3.42839	-0.250283	-3.25028	
0.592387	1	0.592387	3.37617	-0.331479	-3.33148	
0.555412	2	0.555412	5.4014	-0.998707	-1.99871	
0.577098	1	0.577098	3.46562	-0.193881	-3.19388	
0.610644	1	0.610644	3.27523	-0.495794	-3.49579	
0.506493	2	0.506493	5.92309	-0.558433	-1.55843	
0.64308	1	0.64308	3.11003	-0.787722	-3.78772	
0.635744	1	0.635744	3.14592	-0.721693	-3.72169	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.51635	2	0.51635	5.81001	-0.647149	-1.64715	
0.598541	1	0.598541	3.34146	-0.386871	-3.38687	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.511043	2	0.511043	5.87035	-0.599384	-1.59938	
0.628263	1	0.628263	3.18338	-0.654369	-3.65437	
0.636587	1	0.636587	3.14175	-0.729285	-3.72928	
0.51635	2	0.51635	5.81001	-0.647149	-1.64715	
0.541351	2	0.541351	5.54169	-0.872157	-1.87216	
0.702198	0	0.702198	1.4241	-0.319784	-5.31978	
0.622783	1	0.622783	3.21139	-0.605044	-3.60504	
0.555412	2	0.555412	5.4014	-0.998707	-1.99871	
0.599771	1	0.599771	3.33461	-0.397938	-3.39794	
0.579347	1	0.579347	3.45216	-0.214122	-3.21412	
0.459538	2	0.459538	6.5283	-0.135838	-1.13584	
0.716599	0	0.716599	1.39548	-0.44939	-5.44939	
0.709287	0	0.709287	1.40987	-0.383587	-5.38359	
0.64291	1	0.64291	3.11085	-0.786191	-3.78619	
0.45043	2	0.45043	6.66031	-0.0538669	-1.05387	
0.592478	1	0.592478	3.37565	-0.332304	-3.3323	



#Generation 83 / 100
currentGen	83
evaluateCount	4150
totalTime	31.1454
firstFrontCount	50
frontCount	1
avgEvalTime	2.39611e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444482	2	0.444482	6.74943	-0.000336214	-1.00034	
0.727406	0	0.727406	1.37475	-0.546656	-5.54666	
0.566523	2	0.566523	5.29546	-1.09871	-2.09871	
0.56818	1	0.56818	3.52001	-0.113622	-3.11362	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.659184	1	0.659184	3.03405	-0.932658	-3.93266	
0.555432	2	0.555432	5.4012	-0.998889	-1.99889	
0.51635	2	0.51635	5.81001	-0.647149	-1.64715	
0.533011	2	0.533011	5.62841	-0.797095	-1.79709	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.546144	2	0.546144	5.49306	-0.915292	-1.91529	
0.617998	1	0.617998	3.23626	-0.56198	-3.56198	
0.709287	0	0.709287	1.40987	-0.383587	-5.38359	
0.483091	2	0.483091	6.21	-0.347823	-1.34782	
0.680754	0	0.680754	1.46896	-0.12679	-5.12679	
0.693423	0	0.693423	1.44212	-0.240805	-5.24081	
0.54645	2	0.54645	5.48998	-0.918046	-1.91805	
0.468121	2	0.468121	6.4086	-0.21309	-1.21309	
0.583975	1	0.583975	3.4248	-0.255777	-3.25578	
0.477306	2	0.477306	6.28527	-0.295756	-1.29576	
0.507235	2	0.507235	5.91442	-0.565111	-1.56511	
0.496383	2	0.496383	6.04372	-0.467449	-1.46745	
0.502176	2	0.502176	5.97401	-0.519581	-1.51958	
0.593973	1	0.593973	3.36715	-0.345759	-3.34576	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.677648	0	0.677648	1.47569	-0.0988287	-5.09883	
0.693423	0	0.693423	1.44212	-0.240805	-5.24081	
0.452593	2	0.452593	6.62848	-0.0733332	-1.07333	
0.641932	1	0.641932	3.1156	-0.777384	-3.77738	
0.568748	1	0.568748	3.5165	-0.118731	-3.11873	
0.576897	1	0.576897	3.46682	-0.192077	-3.19208	
0.45043	2	0.45043	6.66031	-0.0538669	-1.05387	
0.667991	0	0.667991	1.49703	-0.0119172	-5.01192	
0.717421	0	0.717421	1.39388	-0.456788	-5.45679	
0.615189	1	0.615189	3.25103	-0.536698	-3.5367	
0.463572	2	0.463572	6.47148	-0.17215	-1.17215	
0.727172	0	0.727172	1.37519	-0.544544	-5.54454	
0.652694	1	0.652694	3.06422	-0.874248	-3.87425	
0.521974	2	0.521974	5.74741	-0.697765	-1.69776	
0.491197	2	0.491197	6.10753	-0.420772	-1.42077	
0.579273	1	0.579273	3.4526	-0.213456	-3.21346	
0.459538	2	0.459538	6.5283	-0.135838	-1.13584	
0.444679	2	0.444679	6.74644	-0.00211227	-1.00211	
0.478574	2	0.478574	6.26862	-0.307167	-1.30717	
0.658665	1	0.658665	3.03644	-0.927986	-3.92799	
0.606412	1	0.606412	3.29809	-0.457705	-3.45771	
0.528285	2	0.528285	5.67876	-0.754563	-1.75456	
0.597464	1	0.597464	3.34748	-0.377175	-3.37717	
0.492264	2	0.492264	6.09429	-0.430377	-1.43038	
0.712239	0	0.712239	1.40402	-0.41015	-5.41015	



#Generation 84 / 100
currentGen	84
evaluateCount	4200
totalTime	31.4073
firstFrontCount	49
frontCount	2
avgEvalTime	2.838e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.727406	0	0.727406	1.37475	-0.546656	-5.54666	
0.45043	2	0.45043	6.66031	-0.0538669	-1.05387	
0.727406	0	0.727406	1.37475	-0.546656	-5.54666	
0.56818	1	0.56818	3.52001	-0.113622	-3.11362	
0.568186	2	0.568186	5.27996	-1.11368	-2.11368	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.659184	1	0.659184	3.03405	-0.932658	-3.93266	
0.525895	2	0.525895	5.70456	-0.733054	-1.73305	
0.487744	2	0.487744	6.15077	-0.389698	-1.3897	
0.51151	2	0.51151	5.86499	-0.603591	-1.60359	
0.606412	1	0.606412	3.29809	-0.457705	-3.45771	
0.507235	2	0.507235	5.91442	-0.565111	-1.56511	
0.701058	0	0.701058	1.42641	-0.309525	-5.30952	
0.564951	2	0.564951	5.3102	-1.08456	-2.08456	
0.677648	0	0.677648	1.47569	-0.0988287	-5.09883	
0.537587	2	0.537587	5.58049	-0.838281	-1.83828	
0.593973	1	0.593973	3.36715	-0.345759	-3.34576	
0.688251	0	0.688251	1.45296	-0.194259	-5.19426	
0.546144	2	0.546144	5.49306	-0.915292	-1.91529	
0.724047	0	0.724047	1.38113	-0.516419	-5.51642	
0.551473	2	0.551473	5.43997	-0.96326	-1.96326	
0.584122	1	0.584122	3.42394	-0.257101	-3.2571	
0.641932	1	0.641932	3.1156	-0.777384	-3.77738	
0.625808	1	0.625808	3.19587	-0.63227	-3.63227	
0.641932	1	0.641932	3.1156	-0.777384	-3.77738	
0.468328	2	0.468328	6.40577	-0.214953	-1.21495	
0.477103	2	0.477103	6.28795	-0.293926	-1.29393	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.597799	1	0.597799	3.34561	-0.380189	-3.38019	
0.507235	2	0.507235	5.91442	-0.565111	-1.56511	
0.576676	1	0.576676	3.46815	-0.19008	-3.19008	
0.709287	0	0.709287	1.40987	-0.383587	-5.38359	
0.460775	2	0.460775	6.51078	-0.146972	-1.14697	
0.685825	0	0.685825	1.4581	-0.172427	-5.17243	
0.71274	0	0.71274	1.40304	-0.414662	-5.41466	
0.617998	1	0.617998	3.23626	-0.56198	-3.56198	
0.555432	2	0.555432	5.4012	-0.998889	-1.99889	
0.482694	2	0.482694	6.21512	-0.344246	-1.34425	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.583549	1	0.583549	3.4273	-0.251943	-3.25194	
0.459538	2	0.459538	6.5283	-0.135838	-1.13584	
0.576733	1	0.576733	3.46781	-0.190595	-3.1906	
0.615189	1	0.615189	3.25103	-0.536698	-3.5367	
0.653273	1	0.653273	3.0615	-0.879461	-3.87946	
0.546397	2	0.546397	5.49051	-0.917574	-1.91757	
0.533011	2	0.533011	5.62841	-0.797095	-1.79709	
0.452593	2	0.452593	6.62848	-0.0733332	-1.07333	
0.477306	2	0.477306	6.28527	-0.295756	-1.29576	
0.468121	2	0.468121	6.4086	-0.21309	-1.21309	
0.534977	2	0.534977	5.60772	-0.814793	-1.81479	



#Generation 85 / 100
currentGen	85
evaluateCount	4250
totalTime	31.6243
firstFrontCount	49
frontCount	2
avgEvalTime	3.278e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.447326	2	0.447326	6.70651	-0.0259364	-1.02594	
0.733977	0	0.733977	1.36244	-0.605793	-5.60579	
0.56818	1	0.56818	3.52001	-0.113622	-3.11362	
0.568186	2	0.568186	5.27996	-1.11368	-2.11368	
0.653273	1	0.653273	3.0615	-0.879461	-3.87946	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.573109	1	0.573109	3.48974	-0.157977	-3.15798	
0.5519	2	0.5519	5.43577	-0.967097	-1.9671	
0.593458	1	0.593458	3.37008	-0.341126	-3.34113	
0.504738	2	0.504738	5.94368	-0.542639	-1.54264	
0.487252	2	0.487252	6.15698	-0.385265	-1.38526	
0.468328	2	0.468328	6.40577	-0.214953	-1.21495	
0.525895	2	0.525895	5.70456	-0.733054	-1.73305	
0.69853	0	0.69853	1.43158	-0.286769	-5.28677	
0.547433	2	0.547433	5.48012	-0.926898	-1.9269	
0.487744	2	0.487744	6.15077	-0.389698	-1.3897	
0.564951	2	0.564951	5.3102	-1.08456	-2.08456	
0.516269	2	0.516269	5.81092	-0.646424	-1.64642	
0.639861	1	0.639861	3.12568	-0.758751	-3.75875	
0.623286	1	0.623286	3.2088	-0.609578	-3.60958	
0.685825	0	0.685825	1.4581	-0.172427	-5.17243	
0.537587	2	0.537587	5.58049	-0.838281	-1.83828	
0.615275	1	0.615275	3.25058	-0.537478	-3.53748	
0.453962	2	0.453962	6.60848	-0.0856596	-1.08566	
0.648228	1	0.648228	3.08533	-0.834055	-3.83406	
0.564951	2	0.564951	5.3102	-1.08456	-2.08456	
0.709024	0	0.709024	1.41039	-0.381217	-5.38122	
0.723694	0	0.723694	1.3818	-0.513246	-5.51325	
0.71274	0	0.71274	1.40304	-0.414662	-5.41466	
0.468121	2	0.468121	6.4086	-0.21309	-1.21309	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.537587	2	0.537587	5.58049	-0.838281	-1.83828	
0.533011	2	0.533011	5.62841	-0.797095	-1.79709	
0.611378	1	0.611378	3.2713	-0.502402	-3.5024	
0.597799	1	0.597799	3.34561	-0.380189	-3.38019	
0.67545	0	0.67545	1.48049	-0.0790484	-5.07905	
0.606412	1	0.606412	3.29809	-0.457705	-3.45771	
0.533011	2	0.533011	5.62841	-0.797095	-1.79709	
0.460775	2	0.460775	6.51078	-0.146972	-1.14697	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.459286	2	0.459286	6.53188	-0.133573	-1.13357	
0.487744	2	0.487744	6.15077	-0.389698	-1.3897	
0.641932	1	0.641932	3.1156	-0.777384	-3.77738	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.606909	1	0.606909	3.29539	-0.462183	-3.46218	
0.680652	0	0.680652	1.46918	-0.125868	-5.12587	
0.651438	1	0.651438	3.07013	-0.862942	-3.86294	
0.626727	1	0.626727	3.19118	-0.64054	-3.64054	
0.508771	2	0.508771	5.89656	-0.578938	-1.57894	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	



#Generation 86 / 100
currentGen	86
evaluateCount	4300
totalTime	31.8765
firstFrontCount	49
frontCount	2
avgEvalTime	4.46291e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.733832	0	0.733832	1.36271	-0.604492	-5.60449	
0.447319	2	0.447319	6.70662	-0.0258739	-1.02587	
0.565289	1	0.565289	3.53801	-0.0876053	-3.08761	
0.56557	2	0.56557	5.30438	-1.09013	-2.09013	
0.653273	1	0.653273	3.0615	-0.879461	-3.87946	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.573109	1	0.573109	3.48974	-0.157977	-3.15798	
0.593688	1	0.593688	3.36877	-0.343194	-3.34319	
0.611899	1	0.611899	3.26851	-0.507092	-3.50709	
0.531324	2	0.531324	5.64627	-0.781918	-1.78192	
0.642521	1	0.642521	3.11274	-0.782687	-3.78269	
0.47729	2	0.47729	6.28548	-0.295612	-1.29561	
0.682981	0	0.682981	1.46417	-0.146827	-5.14683	
0.499686	2	0.499686	6.00378	-0.497171	-1.49717	
0.723928	0	0.723928	1.38135	-0.51535	-5.51535	
0.521603	2	0.521603	5.7515	-0.694431	-1.69443	
0.46606	2	0.46606	6.43694	-0.194542	-1.19454	
0.454591	2	0.454591	6.59935	-0.0913148	-1.09131	
0.66773	0	0.66773	1.49761	-0.0095725	-5.00957	
0.606412	1	0.606412	3.29809	-0.457705	-3.45771	
0.467599	2	0.467599	6.41576	-0.208387	-1.20839	
0.556939	2	0.556939	5.38659	-1.01245	-2.01245	
0.709024	0	0.709024	1.41039	-0.381217	-5.38122	
0.564951	2	0.564951	5.3102	-1.08456	-2.08456	
0.714097	0	0.714097	1.40037	-0.426869	-5.42687	
0.508771	2	0.508771	5.89656	-0.578938	-1.57894	
0.482773	2	0.482773	6.2141	-0.344957	-1.34496	
0.542262	2	0.542262	5.53238	-0.880355	-1.88036	
0.487744	2	0.487744	6.15077	-0.389698	-1.3897	
0.599137	1	0.599137	3.33814	-0.392231	-3.39223	
0.502636	2	0.502636	5.96853	-0.523725	-1.52373	
0.699035	0	0.699035	1.43054	-0.291317	-5.29132	
0.536604	2	0.536604	5.59071	-0.829438	-1.82944	
0.537587	2	0.537587	5.58049	-0.838281	-1.83828	
0.648228	1	0.648228	3.08533	-0.834055	-3.83406	
0.685825	0	0.685825	1.4581	-0.172427	-5.17243	
0.516269	2	0.516269	5.81092	-0.646424	-1.64642	
0.691282	0	0.691282	1.44659	-0.221542	-5.22154	
0.597948	1	0.597948	3.34477	-0.381533	-3.38153	
0.611378	1	0.611378	3.2713	-0.502402	-3.5024	
0.550543	2	0.550543	5.44916	-0.954889	-1.95489	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	
0.453962	2	0.453962	6.60848	-0.0856596	-1.08566	
0.447326	2	0.447326	6.70651	-0.0259364	-1.02594	
0.69853	0	0.69853	1.43158	-0.286769	-5.28677	
0.649404	1	0.649404	3.07975	-0.844639	-3.84464	
0.553279	2	0.553279	5.42222	-0.979511	-1.97951	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.555812	2	0.555812	5.39751	-1.00231	-2.00231	



#Generation 87 / 100
currentGen	87
evaluateCount	4350
totalTime	32.1691
firstFrontCount	49
frontCount	2
avgEvalTime	6.67748e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.447319	2	0.447319	6.70662	-0.0258739	-1.02587	
0.73191	0	0.73191	1.36629	-0.587186	-5.58719	
0.447319	2	0.447319	6.70662	-0.0258739	-1.02587	
0.565289	1	0.565289	3.53801	-0.0876053	-3.08761	
0.565756	2	0.565756	5.30264	-1.0918	-2.0918	
0.654201	1	0.654201	3.05717	-0.887805	-3.88781	
0.667586	0	0.667586	1.49793	-0.00827155	-5.00827	
0.693759	0	0.693759	1.44142	-0.243835	-5.24384	
0.723928	0	0.723928	1.38135	-0.51535	-5.51535	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.523644	2	0.523644	5.72909	-0.712794	-1.71279	
0.46599	2	0.46599	6.4379	-0.193914	-1.19391	
0.542262	2	0.542262	5.53238	-0.880355	-1.88036	
0.472774	2	0.472774	6.34553	-0.254964	-1.25496	
0.482773	2	0.482773	6.2141	-0.344957	-1.34496	
0.581085	1	0.581085	3.44184	-0.229763	-3.22976	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	
0.499686	2	0.499686	6.00378	-0.497171	-1.49717	
0.534832	2	0.534832	5.60924	-0.813484	-1.81348	
0.593103	1	0.593103	3.37209	-0.337929	-3.33793	
0.53105	2	0.53105	5.64919	-0.779449	-1.77945	
0.482773	2	0.482773	6.2141	-0.344957	-1.34496	
0.676669	0	0.676669	1.47783	-0.0900247	-5.09002	
0.620703	1	0.620703	3.22215	-0.586331	-3.58633	
0.454785	2	0.454785	6.59652	-0.0930686	-1.09307	
0.642521	1	0.642521	3.11274	-0.782687	-3.78269	
0.565062	2	0.565062	5.30915	-1.08556	-2.08556	
0.653078	1	0.653078	3.06242	-0.877699	-3.8777	
0.557451	2	0.557451	5.38164	-1.01706	-2.01706	
0.642653	1	0.642653	3.1121	-0.783874	-3.78387	
0.5503	2	0.5503	5.45157	-0.952699	-1.9527	
0.508524	2	0.508524	5.89942	-0.576719	-1.57672	
0.689053	0	0.689053	1.45127	-0.201479	-5.20148	
0.568376	1	0.568376	3.5188	-0.115386	-3.11539	
0.556259	2	0.556259	5.39318	-1.00633	-2.00633	
0.502357	2	0.502357	5.97185	-0.521215	-1.52121	
0.66773	0	0.66773	1.49761	-0.0095725	-5.00957	
0.605074	1	0.605074	3.30538	-0.445662	-3.44566	
0.550543	2	0.550543	5.44916	-0.954889	-1.95489	
0.61453	1	0.61453	3.25452	-0.530772	-3.53077	
0.452658	2	0.452658	6.62753	-0.0739186	-1.07392	
0.499686	2	0.499686	6.00378	-0.497171	-1.49717	
0.619064	1	0.619064	3.23068	-0.571577	-3.57158	
0.599137	1	0.599137	3.33814	-0.392231	-3.39223	
0.593688	1	0.593688	3.36877	-0.343194	-3.34319	
0.599041	1	0.599041	3.33867	-0.391372	-3.39137	
0.609719	1	0.609719	3.2802	-0.487467	-3.48747	
0.447653	2	0.447653	6.70163	-0.0288726	-1.02887	
0.574221	1	0.574221	3.48298	-0.167989	-3.16799	
0.682648	0	0.682648	1.46488	-0.143828	-5.14383	



#Generation 88 / 100
currentGen	88
evaluateCount	4400
totalTime	32.4497
firstFrontCount	50
frontCount	1
avgEvalTime	3.78356e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.446245	2	0.446245	6.72276	-0.0162061	-1.01621	
0.73421	0	0.73421	1.36201	-0.60789	-5.60789	
0.5503	2	0.5503	5.45157	-0.952699	-1.9527	
0.565062	1	0.565062	3.53943	-0.0855621	-3.08556	
0.668093	0	0.668093	1.4968	-0.0128398	-5.01284	
0.658944	1	0.658944	3.03516	-0.930495	-3.93049	
0.631065	1	0.631065	3.16925	-0.679585	-3.67959	
0.471194	2	0.471194	6.3668	-0.240746	-1.24075	
0.453114	2	0.453114	6.62086	-0.0780231	-1.07802	
0.605074	1	0.605074	3.30538	-0.445662	-3.44566	
0.494049	2	0.494049	6.07227	-0.446442	-1.44644	
0.694019	0	0.694019	1.44088	-0.246173	-5.24617	
0.712076	0	0.712076	1.40434	-0.408686	-5.40869	
0.524278	2	0.524278	5.72216	-0.718501	-1.7185	
0.581528	1	0.581528	3.43922	-0.233751	-3.23375	
0.59448	1	0.59448	3.36428	-0.350324	-3.35032	
0.542262	2	0.542262	5.53238	-0.880355	-1.88036	
0.483211	2	0.483211	6.20847	-0.348895	-1.3489	
0.534832	2	0.534832	5.60924	-0.813484	-1.81348	
0.682921	0	0.682921	1.4643	-0.146288	-5.14629	
0.479835	2	0.479835	6.25215	-0.318517	-1.31852	
0.620703	1	0.620703	3.22215	-0.586331	-3.58633	
0.534832	2	0.534832	5.60924	-0.813484	-1.81348	
0.545025	2	0.545025	5.50433	-0.905226	-1.90523	
0.593103	1	0.593103	3.37209	-0.337929	-3.33793	
0.725372	0	0.725372	1.3786	-0.528351	-5.52835	
0.472774	2	0.472774	6.34553	-0.254964	-1.25496	
0.642521	1	0.642521	3.11274	-0.782687	-3.78269	
0.713913	0	0.713913	1.40073	-0.425215	-5.42522	
0.502357	2	0.502357	5.97185	-0.521215	-1.52121	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	
0.569272	1	0.569272	3.51326	-0.123452	-3.12345	
0.523644	2	0.523644	5.72909	-0.712794	-1.71279	
0.689053	0	0.689053	1.45127	-0.201479	-5.20148	
0.508483	2	0.508483	5.8999	-0.576351	-1.57635	
0.615972	1	0.615972	3.2469	-0.543744	-3.54374	
0.575248	1	0.575248	3.47676	-0.177234	-3.17723	
0.649516	1	0.649516	3.07922	-0.845643	-3.84564	
0.675187	0	0.675187	1.48107	-0.0766813	-5.07668	
0.643199	1	0.643199	3.10946	-0.788792	-3.78879	
0.61113	1	0.61113	3.27263	-0.500168	-3.50017	
0.609719	1	0.609719	3.2802	-0.487467	-3.48747	
0.6743	0	0.6743	1.48302	-0.0686995	-5.0687	
0.448458	2	0.448458	6.6896	-0.0361187	-1.03612	
0.452658	2	0.452658	6.62753	-0.0739186	-1.07392	
0.727561	0	0.727561	1.37445	-0.54805	-5.54805	
0.581085	1	0.581085	3.44184	-0.229763	-3.22976	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	
0.523644	2	0.523644	5.72909	-0.712794	-1.71279	
0.565984	1	0.565984	3.53367	-0.0938547	-3.09385	



#Generation 89 / 100
currentGen	89
evaluateCount	4450
totalTime	32.7198
firstFrontCount	50
frontCount	1
avgEvalTime	5.50818e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.445275	2	0.445275	6.73742	-0.00747119	-1.00747	
0.731707	0	0.731707	1.36667	-0.58536	-5.58536	
0.550067	2	0.550067	5.45388	-0.950606	-1.95061	
0.560175	1	0.560175	3.57031	-0.0415749	-3.04157	
0.667655	0	0.667655	1.49778	-0.0088915	-5.00889	
0.658944	1	0.658944	3.03516	-0.930495	-3.93049	
0.581528	1	0.581528	3.43922	-0.233751	-3.23375	
0.492738	2	0.492738	6.08843	-0.434641	-1.43464	
0.506902	2	0.506902	5.91831	-0.562116	-1.56212	
0.603782	1	0.603782	3.31246	-0.434034	-3.43403	
0.697994	0	0.697994	1.43268	-0.281947	-5.28195	
0.617434	1	0.617434	3.23921	-0.556909	-3.55691	
0.63081	1	0.63081	3.17053	-0.677292	-3.67729	
0.541909	2	0.541909	5.53599	-0.877178	-1.87718	
0.594023	1	0.594023	3.36687	-0.346209	-3.34621	
0.713784	0	0.713784	1.40098	-0.424058	-5.42406	
0.534284	2	0.534284	5.61499	-0.808558	-1.80856	
0.461592	2	0.461592	6.49925	-0.154326	-1.15433	
0.480188	2	0.480188	6.24755	-0.321695	-1.32169	
0.488402	2	0.488402	6.14248	-0.395618	-1.39562	
0.464481	2	0.464481	6.45882	-0.180329	-1.18033	
0.512827	2	0.512827	5.84993	-0.61544	-1.61544	
0.59448	1	0.59448	3.36428	-0.350324	-3.35032	
0.572681	1	0.572681	3.49235	-0.154129	-3.15413	
