#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.312263
firstFrontCount	11
frontCount	8
avgEvalTime	0.000201932
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.844792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000805056	0	0	0	0	0	0	0	0	0.000439588	0.0189353	0	0	0	0.844792	0.0842636	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.383616	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0.00129475	9.1046e-06	0	0	0	0	0	0	0	0	0	0.383616	0.380913	
0.102736	0	0	0	0	0	0	0	0	0	0	0	0.00129381	0	0	0	0	0	0	0.00129475	6.40359e-06	0	2.58087e-07	0.00590548	0	0	0	0	0	0	0.102736	0.681691	
0.179301	0	0	0	0	0	0.00518385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191034	0	0.179301	0.578297	
0.919111	0	0.0345815	0	0	0	0	0	0	0	0	0	0	0	0.0123337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919111	0.0489031	
0.236449	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236449	0.524604	
0.656319	0	0	0	0	0	0	0	0	0.0140224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656319	0.192456	
0.236449	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236449	0.524604	
0.00406957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.00406957	0.936209	
0.798494	0	0	0	0	0	0	0	4.25001e-07	0	0	0	0.00274877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798494	0.106887	



#Generation 300 / 500
currentGen	300
evaluateCount	15000
totalTime	23.4175
firstFrontCount	50
frontCount	1
avgEvalTime	2.07161e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0.259251	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0.0118652	0	0	0	0	0	0	0	0	0	0	0	0.00193975	0	0	0	0.259251	0.499675	
0.169598	0.0569245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169598	0.602222	
0.143669	0	0.0062282	0	0	0	0	0	0	0	0	0	0.00175731	0	0	0	0	0	0	0	0.000993582	0	0	0	0	0	0	0	0	0	0.143669	0.623222	
0.909898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123337	0	0	0	0	0.000390453	6.90443e-06	0	0	0	0	0	0	0	0	0	0.909898	0.0481827	
0.0160432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26629e-05	0	0	0	0	0	0	0	0	0	0	0	0.0160432	0.873348	
0.00406957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.00406957	0.936209	
0.0517799	0	0	0	0	0	0	0	0	0	0	0	0.00074361	0	0	0	0	0	0	0.00129475	5.53548e-06	0	1.26878e-07	0	0	0	0	0	0	0	0.0517799	0.77301	
0.20329	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.20329	0.562263	
0.20329	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.20329	0.562263	
0.542264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542264	0.263614	
0.578834	0	0	0	0	0	0	0	5.97442e-08	0	0	0	0	0	3.68553e-06	0	0	0	0	0	0	0	0	0	0	0	0.00133598	0	0	0	0.578834	0.239446	
0.647182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234954	0	0	0	0	0	0	0.0183694	0	0	0	0	0	0	0	0	0.647182	0.199371	
0.0372229	0	0	0	0	0	0	0	0	0	0	0	1.76809e-05	0	0	0	0	0	0	0.00129475	6.40359e-06	0	2.58087e-07	0.00434218	0	0	0	0	0	0	0.0372229	0.808655	
0.287761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222462	0	0	0	0	0	0	0	0.287761	0.468622	
0.946971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219858	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.946971	0.0316575	
0.287761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222462	0	0	0	0	0	0	0	0.287761	0.468622	
0.716362	0	0	0	0	0	0	0	2.24928e-07	0	0	0.0149342	0	0	0	0	0	0	0	0	0	0	1.30187e-07	0	0	0	0	0	0	0	0.716362	0.156294	
0.789392	0.00692748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.789392	0.114093	
0.716362	0	0	0	0	0	0	0	2.24928e-07	0	0	0.0149342	0	0	0	0	0	0	0	0	0	0	1.30187e-07	0	0	0	0	0	0	0	0.716362	0.156294	
0.00152519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.64004e-06	0	0	0	0	0	0	0	0	0	0	0	0.00152519	0.960949	
0.875268	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875268	0.0644427	
0.383616	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0.00129475	9.1046e-06	0	0	0	0	0	0	0	0	0	0.383616	0.380913	
0.415388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590782	0	0	0.415388	0.367947	
0.461302	0	0	0	0	0	0	0	0	0.0596418	0	0	3.8963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461302	0.333061	
0.832209	0	0.00484539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027572	0	0.832209	0.0932282	
0.102736	0	0	0	0	0	0	0	0	0	0	0	0.00129381	0	0	0	0	0	0	0.000272408	6.40359e-06	0	2.39718e-07	0.00590548	0	0	0	0	0	0	0.102736	0.681424	
0.801621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123337	0	0	0	0	0.000390453	6.90443e-06	0	0	0	0	0	0	0	0	0	0.801621	0.106851	
0.572437	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.572437	0.253926	
0.671132	0	0	0	0	0	0	0	1.91341e-07	0	0	0	0.00274877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015198	0	0.671132	0.184065	
0.0282166	0	0	0	0	0.0841358	0	0	0	0	0	0	0.000582743	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.0282166	0.856122	
0.415388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590782	0	0	0.415388	0.367947	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.513854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000805056	0	0	0	0	0	0	0	0	0.000439588	0	0	0	0	0.513854	0.283412	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.0691567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.0691567	0.739088	
0.0317247	0	0	0	0	0	0	0	0	0	0	0	0.000498307	0.0229693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317247	0.828521	
0.461302	0	0	0	0	0	0	0	0	0.0596418	0	0	3.8963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461302	0.333061	
0.383616	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0.00129475	9.1046e-06	0	0	0	0	0	0	0	0	0	0.383616	0.380913	
0.0691567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.0691567	0.739088	
0.61719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61719	0.214386	
0.330655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330655	0.424974	
0.61719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61719	0.214386	
0.956998	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956998	0.0217373	
0.0903048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0903048	0.699493	
0.482091	0	0	0	0.0352919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482091	0.312833	
0.671132	0	0	0	0	0	0	0	1.91341e-07	0	0	0	0.00274877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015198	0	0.671132	0.184065	



#Generation 310 / 500
currentGen	310
evaluateCount	15500
totalTime	24.0595
firstFrontCount	50
frontCount	1
avgEvalTime	3.19005e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.00406957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.00406957	0.936209	
0.434851	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434851	0.340569	
0.383616	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0.00129475	0	0	0	0	0	0	0	0	0	0	0.383616	0.380911	
0.482091	0	0	0	0.0352919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482091	0.312833	
0.671132	0	0	0	0	0	0	0	1.91341e-07	0	0	0	0.00274877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015198	0	0.671132	0.184065	
0.636825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26629e-05	0	0	0	0	0	0	0	0	0	0	0.0432988	0.636825	0.210087	
0.27996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993582	0	0	0	0	0	0	0	0	0	0.27996	0.471114	
0.0517799	0	0	0	0	0	0	0	0	0	0	0	0.00074361	0	0	0	0	0	0	0	3.79612e-06	0	5.44732e-08	0	0	0	0	0	0	0	0.0517799	0.772654	
0.0903048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0903048	0.699493	
0.404097	0	0	0	0.0352919	0	0	0	0	0	0.0228552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404097	0.376649	
0.259251	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0.0118652	0	0	0	0	0	0	0	0	0	0	0	0.00193975	0	0	0	0.259251	0.499675	
0.572437	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.572437	0.253926	
0.977486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139376	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.977486	0.0127902	
0.945906	0.0037349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139376	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.945906	0.0295115	
0.143669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993582	0	0	0	0	0	0	0	0	0	0.143669	0.621213	
0.330655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330655	0.424974	
0.696917	0	0	0	0	0	0	0	5.97442e-08	0	0	0	0	0	3.47189e-06	0	0	0	0	0	0	0	0	0	0	0	0.00133598	0	0	0	0.696917	0.165427	
0.169598	0	0	0	0	0	0	0	0.00810393	0	0	0	0	0	0	0	0	0	0	0	0	0.0202848	0	0	0	0	0	0	0	0	0.169598	0.595177	
0.513854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000805056	0	0	0	0	0	0	0	0	0.000439588	0	0	0	0	0.513854	0.283412	
0.039642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89855e-07	0	2.58087e-07	0	0.0270807	0	0	0	0	0	0.039642	0.808467	
0.20329	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.20329	0.562263	
0.903281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139376	0	0	0	0	0	0	0	0	0	0	0	0	0.0193365	0.903281	0.0529703	
0.20329	0	0	0	0	0	0	0.000683631	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.20329	0.562263	
0.102736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272408	0	0	2.39718e-07	0.00590548	0	0	0	0	0	0	0.102736	0.681085	
0.0160432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160432	0.873338	
0.572437	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.572437	0.253926	
0.143669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993582	0	0	0	0	0	0	0	0	0	0.143669	0.621213	
0.243561	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181156	0	0	0.243561	0.521492	
0.330655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330655	0.424974	
0.510507	0	0	0	0	0	0.0210528	0	0	0	0	0	0.0544991	0	0	0	0	0	0	0.00129475	0	0	0	0	0	0	0	0	0	0	0.510507	0.300881	
0.696917	0	0	0	0	0	0	0	5.97442e-08	0	0	0	0	0	3.47189e-06	0	0	0	0	0	0	0	0	0	0	0	0.00133598	0	0	0	0.696917	0.165427	
0.312863	0	0.0152908	0	0	0	0	0	0.033196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312863	0.451513	
0.832209	0	0.00484539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027572	0	0.832209	0.0932282	
0.102736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272408	0	0	2.39718e-07	0.00590548	0	0	0	0	0	0	0.102736	0.681085	
0.801621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789036	0	0	0	0	0.000390453	0	0	0	0	0	0	0	0	0	0	0.801621	0.104869	
0.0691567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.0691567	0.739088	
0.875268	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875268	0.0644427	
0.243561	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181156	0	0	0.243561	0.521492	
0.801621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789036	0	0	0	0	0.000390453	0	0	0	0	0	0	0	0	0	0	0.801621	0.104869	
0.0691567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.0691567	0.739088	
0.832209	0	0.00484539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027572	0	0.832209	0.0932282	
0.875268	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875268	0.0644427	
0.610264	0	0	0	0	0	0.0397419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610264	0.226337	
0.610264	0	0	0	0	0	0.0397419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610264	0.226337	
0.16361	0	0	0	0	0	0	0	0	0	0	0.0114338	0	0	0	0	0	0	0	0.000272408	0	0	2.39718e-07	0.00590548	0	0	0	0	0	0	0.16361	0.599875	



#Generation 320 / 500
currentGen	320
evaluateCount	16000
totalTime	24.6988
firstFrontCount	50
frontCount	1
avgEvalTime	9.07508e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0.838474	0	0	0	0	0	0	0	0.0385208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838474	0.0908156	
0.16361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272408	0	0	2.39718e-07	0.000391362	0	0	0	0	0	0	0.16361	0.595677	
0.945906	0.0037349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.945906	0.0292889	
0.383616	0	0	0	0	0	0	0	0	0	0	0	3.8963e-06	0	0	0	0	0	0	0.00075788	0	0	0	0	0	0	0	0	0	0	0.383616	0.380796	
0.404097	0	0	0.00136956	0.0352919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404097	0.372085	
0.102736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272408	0	0	2.39718e-07	0.00590548	0	0	0	0	0	0	0.102736	0.681085	
0.875268	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875268	0.0644427	
0.635495	0	0	0	0	0	0	0	0	0	0.00270018	0	0	0	0	0	0.000121152	0	0	0	0	0	0	0	0	0	0	0	0	0.00310835	0.635495	0.203928	
0.445986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79526e-06	0	0	0	0	0	0	0	0	0	0.445986	0.332179	
0.27996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993582	0	0	0	0	0	0	0	0	0	0.27996	0.471114	
0.572437	0	0	0	0	0	0	0.000482627	0	0.0104162	0	0	0.000498307	0.0346003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839664	0	0	0.572437	0.253926	
0.334388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.334388	0.423493	
0.0264848	0	0.0133814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39718e-07	0.0013883	0	0	0	0	0	0	0.0264848	0.84147	
0.039642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89855e-07	0	6.22542e-08	0	0.00401521	0	0	0	0	0	0.039642	0.802019	
0.0517799	0	0	0	0	0	0	0	0	0	0	0	0.00074361	0	0	0	0	0	0	0	3.79612e-06	0	5.44732e-08	0	0	0	0	0	0	0	0.0517799	0.772654	
0.227703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.227703	0.524699	
0.513854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000805056	0	0	0	0	0	0	0	0	0.00013617	0	0	0	0	0.513854	0.283351	
0.00406957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.00406957	0.936209	
0.696917	0	0	0	0	0	0	0	5.97442e-08	0	0	0	0	0	3.47189e-06	0	0	0	0	0	0	0	0	0	0	0	0.00133598	0	0	0	0.696917	0.165427	
0.77618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789036	0	0	0	0	0.000390453	0	0	0	0	0	0	0	0	0	0	0.77618	0.119194	
0.0160432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160432	0.873338	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.545303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545303	0.261553	
0.00406957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16998e-06	0	2.58087e-07	0	0	0	0	0	0	0	0.00406957	0.936209	
0.194371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.194371	0.560977	
0.127755	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00537811	0.0296425	0	0.00193975	0	0	0	0.127755	0.658221	
0.610264	0	0	0	0	0	0.0397419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610264	0.226337	
0.0845736	0	0	0	0.0352919	0	0	0	0	0	0.0228552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845736	0.724618	
0.696917	0	0	0	0	0	0	0	5.97442e-08	0	0	0	0	0	3.47189e-06	0	0	0	0	0	0	0	0	0	0	0	0.00133598	0	0	0	0.696917	0.165427	
0.259251	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0.000799051	0	0	0	0	0	0	0	0	0	0	0	0.00193975	0	0	0	0.259251	0.497111	
0.312863	0	0.00573544	0	0	0	0	0	0.033196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312863	0.449371	
0.903281	0	0	0	0	0	0	0	0	0	0.00270018	0	0	0	0	0	0.000121152	0	0	0	0	0	0	0	0	0	0	0	0	0.00310835	0.903281	0.0505553	
0.457788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000805056	0	0	9.05798e-05	0	0	0	0	0	0.00040115	0	0	0	0	0.457788	0.323666	
0.224424	0	0	0	0	0	0	0	1.95965e-07	0	0	0	0	0	0	0	0	0	0	0	8.10477e-08	0	0	0	0	0	0	0	0.100341	0	0.224424	0.550087	
0.482091	0	0	0	0.0352919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482091	0.312833	
0.756964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795966	0	0	0	0	0	0	0.756964	0.13136	
0.527037	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0.000799051	0	0	0	0	0	0	0	0	0	0	0	0.00193975	0	0	0	0.527037	0.279394	
0.610264	0	0	0	0	0	0.0397419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610264	0.226337	
0.13048	0	0	0	0	0	0	0	0	0	0	0.0114338	0	0	0	0	0	0	0.0122859	0	0	0	2.39718e-07	0.000859681	0	0	0.00102446	0	0	0	0.13048	0.645294	
0.903281	0	0	0	0	0	0	0	0	0	0.00270018	0	0	0	0	0	0.000121152	0	0	0	0	0	0	0	0	0	0	0	0	0.00310835	0.903281	0.0505553	
0.0691567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765794	0	0	0	0	0	0	0	0	0	0.0691567	0.739088	
0.259251	0	0	0	0	0	0	0.0243777	0	0	0	0	0	0	0.000799051	0	0	0	0	0	0	0	0	0	0	0	0.00193975	0	0	0	0.259251	0.497111	
0.77618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789036	0	0	0	0	0.000390453	0	0	0	0	0	0	0	0	0	0	0.77618	0.119194	
